key,loudness,speechiness,acousticness,instrumentalness,valence,genre,energy,danceability,tempo
7,-7.228,0.0593,0.246,0,0.481,rock,0.911,0.519,102.81
2,-10.791,0.0265,0.669,6.23e-06,0.357,rock,0.313,0.597,94.987
7,-5.131,0.0461,0.0552,0,0.352,pop,0.63,0.373,115.942
5,-6.741,0.0578,0.00114,0.00596,0.39,rock,0.9,0.447,135.861
5,-9.186,0.0359,0.367,0.0459,0.709,rhythmic,0.371,0.657,134.867
11,-11.729,0.0283,0.25,0.0129,0.716,rock,0.722,0.55,103.886
4,-15.7,0.0575,0.685,0.000498,0.164,rock,0.523,0.404,133.738
9,-13.552,0.0304,0.78,0.000514,0.542,pop,0.209,0.51,105.079
2,-6.878,0.0326,0.238,0,0.941,pop,0.666,0.741,93.686
0,-10.749,0.0286,0.512,0.00144,0.297,pop,0.326,0.349,98.888
6,-8.35,0.0317,0.206,0.0595,0.114,rock,0.552,0.366,97.98
2,-12.202,0.0296,0.000904,4.35e-06,0.769,rock,0.656,0.515,127.707
3,-7.878,0.0312,0.00118,0.46,0.71,pop,0.909,0.561,127.172
11,-7.438,0.033,0.697,1.01e-06,0.953,rhythmic,0.351,0.516,123.062
1,-5.642,0.0658,0.28,0,0.435,pop,0.647,0.724,106.96
7,-18.568,0.0498,0.728,1.19e-06,0.193,rock,0.165,0.484,159.174
10,-9.516,0.0389,0.221,0,0.914,rhythmic,0.567,0.721,116.643
0,-8.786,0.0327,0.453,0,0.467,rock,0.493,0.507,127.671
1,-14.446,0.0305,0.942,0.323,0.157,pop,0.306,0.379,147.902
4,-9.856,0.0314,0.00666,0.00105,0.629,rock,0.726,0.476,110.805
9,-15.461,0.0392,0.972,0.735,0.561,pop,0.228,0.527,161.157
0,-4.796,0.0312,0.184,0.000103,0.892,pop,0.737,0.756,92.972
2,-9.1,0.0367,0.0813,0,0.274,rock,0.792,0.295,108.695
6,-6.449,0.0433,0.00379,0.00351,0.329,pop,0.88,0.737,115.998
1,-9.43,0.0351,0.0139,0.00488,0.686,rock,0.764,0.565,100.891
0,-15.899,0.0413,0.139,0.00129,0.785,rock,0.338,0.823,120.473
6,-5.56,0.102,0.0533,0,0.639,hip hop,0.619,0.878,136.041
8,-9.949,0.0426,0.0631,0.00133,0.821,rhythmic,0.85,0.716,125.476
7,-6.79,0.0324,0.0451,0.000449,0.664,rock,0.803,0.601,123.567
6,-6.449,0.0572,0.63,1.63e-06,0.866,pop,0.757,0.712,117.367
5,-10.613,0.043,0.0114,1.03e-05,0.894,rock,0.73,0.653,108.705
2,-9.196,0.0393,0.266,0.000719,0.729,rock,0.882,0.387,95.062
5,-3.019,0.0955,0.0275,0,0.791,rhythmic,0.87,0.658,91.647
7,-16.732,0.0325,0.154,2.65e-06,0.574,rock,0.396,0.584,117.48
1,-8.037,0.0717,0.632,0,0.79,rhythmic,0.575,0.679,102.588
0,-4.779,0.0873,0.549,0.0164,0.53,pop,0.482,0.893,97.975
7,-10.656,0.0297,0.307,0.0327,0.765,rhythmic,0.497,0.807,114.524
0,-13.241,0.0343,0.263,0.00314,0.815,rhythmic,0.41,0.79,112.345
11,-6.828,0.0249,0.229,0.286,0.619,rhythmic,0.512,0.554,90.319
1,-7.345,0.0829,0.311,7.49e-05,0.757,hip hop,0.505,0.769,171.804
6,-7.638,0.054,0.018,0.00125,0.876,pop,0.902,0.573,84.412
6,-9.031,0.0271,0.444,0,0.611,pop,0.524,0.623,124.915
0,-8.098,0.0457,0.0797,0,0.738,rock,0.846,0.5,134.937
1,-5.627,0.0369,0.0035,0.0502,0.622,pop,0.913,0.706,118.001
0,-5.715,0.0394,0.0532,0,0.6,pop,0.786,0.666,117.126
1,-7.694,0.0315,0.172,0.38,0.868,pop,0.546,0.742,104.996
8,-12.208,0.11,0.854,0.306,0.705,pop,0.398,0.645,82.768
0,-7.963,0.0457,0.213,0,0.759,rock,0.738,0.553,138.602
8,-11.037,0.0285,0.947,0,0.474,rhythmic,0.212,0.5,72.761
0,-9.1,0.0598,0.772,0.782,0.479,pop,0.404,0.457,128.01
2,-7.48,0.0457,0.582,4.16e-05,0.428,pop,0.551,0.271,78.111
8,-6.436,0.0286,0.0174,0.000955,0.21,rock,0.797,0.525,99.967
0,-6.448,0.037,0.0322,0.00452,0.331,pop,0.794,0.638,97.538
5,-10.238,0.0342,0.727,0,0.33,pop,0.381,0.476,121.948
0,-26.44,0.0382,0.941,0.00643,0.277,pop,0.00756,0.438,133.32
1,-8.453,0.0364,0.0562,1.48e-05,0.842,rock,0.816,0.564,150.945
3,-11.579,0.0727,0.579,0.0492,0.462,pop,0.428,0.457,72.349
7,-5.903,0.0325,0.0418,0.00374,0.396,pop,0.894,0.722,113.003
11,-14.521,0.0616,0.76,0.000658,0.629,rock,0.486,0.445,93.019
11,-8.8,0.0395,0.0173,0.497,0.216,pop,0.419,0.615,76.997
9,-13.925,0.0275,0.245,0.000679,0.175,pop,0.33,0.42,157.143
11,-7.605,0.0504,0.13,0.166,0.358,rock,0.729,0.683,130.047
0,-10.296,0.0298,0.565,9.19e-06,0.359,rock,0.344,0.456,117.116
2,-9.66,0.0359,0.0113,0.00564,0.264,rock,0.709,0.492,125.799
7,-5.58,0.13,0.0667,0.000181,0.649,rhythmic,0.67,0.811,100.969
7,-7.768,0.0295,0.346,3.1e-05,0.653,rock,0.48,0.4,103.436
7,-9.491,0.128,0.705,0.000732,0.976,rhythmic,0.669,0.715,120.789
5,-10.72,0.0918,0.0302,0.000868,0.644,pop,0.673,0.641,167.978
7,-5.497,0.0319,0.105,2.22e-06,0.962,pop,0.804,0.593,148.959
11,-9.664,0.0661,0.00774,0.00716,0.971,pop,0.682,0.917,127.236
2,-5.399,0.0927,0.059,0.0119,0.602,rock,0.757,0.838,124.65
10,-10.119,0.0291,0.992,0.000174,0.518,pop,0.221,0.442,83.405
0,-3.494,0.14,0.000522,0.00865,0.0815,rock,0.985,0.322,161.195
5,-16.028,0.033,0.792,1.86e-06,0.192,pop,0.258,0.399,108.174
5,-14.27,0.0296,0.616,0.00033,0.695,pop,0.28,0.756,109.413
11,-21.882,0.0492,0.975,0.000872,0.127,pop,0.0197,0.455,85.525
11,-3.923,0.0571,0.22,0,0.942,pop,0.936,0.686,125.665
2,-12.824,0.0832,0.221,0.000336,0.824,rock,0.472,0.787,120.059
8,-8.393,0.0364,0.0118,0.0204,0.422,pop,0.658,0.593,135.053
0,-12.66,0.0415,0.481,4.32e-06,0.116,rock,0.304,0.492,97.007
1,-2.88,0.0499,0.0197,6.07e-05,0.572,pop,0.787,0.399,117.089
7,-11.283,0.0372,0.873,0.104,0.186,pop,0.251,0.533,77.503
7,-8.02,0.0731,0.211,1.05e-06,0.777,rock,0.715,0.504,157.374
7,-7.031,0.0279,0.00134,0.0293,0.919,pop,0.814,0.677,118.197
4,-4.986,0.0306,0.000736,3.19e-05,0.518,pop,0.883,0.491,131.75
10,-9.414,0.0525,0.00388,0.205,0.709,rock,0.703,0.619,115.043
10,-6.131,0.0287,0.105,0,0.366,pop,0.651,0.425,159.363
7,-5.547,0.0613,0.00299,0.000637,0.803,rock,0.776,0.532,127.361
9,-12.987,0.0288,0.0106,0.929,0.779,pop,0.451,0.595,133.673
9,-9.6,0.0589,0.523,1.34e-06,0.44,rock,0.54,0.431,139.288
9,-3.801,0.0469,0.00239,0.874,0.72,pop,0.906,0.334,145.105
5,-9.981,0.0324,0.721,0.0006,0.322,rhythmic,0.326,0.168,174.794
7,-6.281,0.0584,0.000413,0.849,0.623,rock,0.682,0.406,82.495
9,-7.96,0.0435,0.00101,8.65e-06,0.624,rock,0.92,0.676,126.341
4,-15.523,0.037,0.313,0,0.194,pop,0.292,0.711,103.951
7,-11.938,0.0291,0.771,0.697,0.0397,rock,0.294,0.266,137.941
6,-7.808,0.0249,0.0508,0.0466,0.765,rock,0.666,0.653,128.505
2,-4.957,0.0306,0.0115,0.336,0.696,rhythmic,0.66,0.507,100.783
0,-6.202,0.13,0.0568,0.113,0.443,pop,0.798,0.736,114.006
0,-11.156,0.0351,0.92,0.000716,0.0828,pop,0.133,0.26,69.166
10,-13.781,0.0349,0.658,0.00289,0.853,pop,0.368,0.406,103.197
0,-12.86,0.029,0.665,0.000515,0.234,pop,0.343,0.299,171.024
4,-9.681,0.139,0.402,0.000105,0.561,rock,0.665,0.427,160.935
11,-13.328,0.0971,0.0583,0,0.906,pop,0.363,0.933,127.158
6,-7.438,0.0952,0.00415,2.68e-05,0.287,hip hop,0.413,0.776,100.003
7,-10.407,0.0312,0.387,0.0944,0.373,rock,0.494,0.471,79.255
0,-5.919,0.035,0.261,0.012,0.948,rock,0.924,0.608,117.231
2,-4.489,0.0539,0.0102,0.0438,0.842,pop,0.821,0.551,174.923
0,-8.874,0.057,0.0137,0.00263,0.878,hip hop,0.705,0.864,115.169
10,-3.12,0.0561,0.0218,0.49,0.727,pop,0.983,0.611,109.387
8,-16.158,0.119,0.0978,0.000719,0.406,pop,0.496,0.593,96.257
9,-8.398,0.0332,0.048,0.867,0.53,pop,0.664,0.644,124.726
1,-11.548,0.0754,0.103,0.00828,0.251,pop,0.678,0.68,131.165
2,-8.926,0.245,0.0393,0,0.495,rhythmic,0.505,0.535,99.935
1,-10.057,0.029,0.388,9.08e-05,0.224,rock,0.433,0.307,160.9
7,-9.918,0.0664,0.000404,0.59,0.538,rock,0.701,0.306,92.527
9,-4.746,0.0392,0.443,0.0215,0.845,rock,0.71,0.795,109.689
6,-18.647,0.0295,0.863,0,0.766,rock,0.268,0.51,109.151
9,-10.484,0.0347,0.0339,0.00248,0.394,rock,0.54,0.557,129.171
4,-5.318,0.0399,0.0473,0.000489,0.525,pop,0.834,0.541,86.887
6,-7.575,0.0693,0.0414,8.8e-06,0.66,pop,0.441,0.91,114.002
0,-3.711,0.0392,0.0034,4.4e-05,0.715,pop,0.924,0.693,118.983
5,-7.859,0.0636,0.0711,5.92e-05,0.875,hip hop,0.92,0.898,114.343
2,-7.882,0.0552,0.0248,0,0.389,rock,0.874,0.282,145.222
6,-5.655,0.0774,0.0278,0.000269,0.392,pop,0.967,0.324,165.92
10,-7.988,0.0436,0.443,0.0127,0.865,rhythmic,0.639,0.471,161.101
7,-12.471,0.0296,0.16,0.187,0.267,rock,0.447,0.513,140.015
4,-5.02,0.0364,0.718,0.000256,0.942,rock,0.853,0.547,164.279
2,-7.009,0.0315,0.514,0,0.962,pop,0.705,0.796,121.406
1,-5.293,0.296,0.0383,0,0.272,pop,0.584,0.426,193.437
4,-9.902,0.0437,0.773,0,0.468,rock,0.441,0.563,115.168
6,-13.741,0.0373,0.501,0.00572,0.907,rock,0.549,0.516,176.941
2,-10.605,0.07,0.451,0.00119,0.629,rock,0.713,0.468,129.722
7,-8.491,0.027,0.799,0.0366,0.356,rhythmic,0.397,0.522,75.572
2,-8.053,0.0408,0.00541,1.46e-05,0.54,rock,0.825,0.298,75.592
7,-9.594,0.0505,0.0321,9.26e-05,0.685,pop,0.914,0.429,155.588
11,-3.989,0.042,0.169,2.89e-05,0.937,rock,0.96,0.597,163.017
8,-4.243,0.0328,0.00253,0.0244,0.6,rock,0.864,0.52,133.465
7,-4.592,0.0741,0.00956,0.434,0.205,pop,0.83,0.27,117.314
1,-6.968,0.0548,0.0773,0.00862,0.278,rock,0.778,0.49,99.723
4,-5.297,0.0356,0.000607,2.74e-05,0.0631,rock,0.745,0.472,180.06
2,-8.124,0.0439,0.135,2.92e-05,0.755,rock,0.818,0.451,124.532
4,-10.734,0.0478,0.0025,0.886,0.6,rock,0.768,0.281,154.947
8,-12.526,0.0468,0.0278,0.0054,0.485,rock,0.758,0.606,92.126
11,-13.616,0.0381,0.775,0.0853,0.846,pop,0.503,0.699,118.338
8,-13.396,0.0335,0.817,0.076,0.596,rhythmic,0.475,0.562,93.728
0,-7.081,0.0411,0.00717,8.77e-06,0.869,rock,0.955,0.524,133.849
8,-13.193,0.0401,0.539,0.00078,0.598,pop,0.26,0.454,174.322
7,-6.529,0.0384,0.0126,1.44e-06,0.648,pop,0.615,0.778,120.045
2,-2.352,0.0574,0.0277,0.635,0.491,pop,0.9,0.303,149.508
4,-6.007,0.23,0.261,5.38e-06,0.796,pop,0.679,0.765,120.077
2,-14.967,0.0918,0.325,0,0.738,pop,0.409,0.51,158.327
7,-7.677,0.049,0.675,0,0.589,rock,0.79,0.56,140.814
11,-7.76,0.0435,0.064,0,0.914,pop,0.687,0.756,106.247
0,-7.624,0.0424,0.28,0,0.851,rhythmic,0.747,0.594,84.923
0,-10.732,0.0279,0.00593,0.482,0.623,pop,0.704,0.613,116.904
10,-3.028,0.342,0.107,9.17e-05,0.881,rhythmic,0.964,0.625,125.954
0,-3.426,0.0332,0.0535,0.000165,0.794,rock,0.894,0.532,122.513
0,-7.008,0.0899,0.025,0.0466,0.965,rock,0.721,0.744,157.188
7,-5.854,0.0367,0.00145,0,0.359,rock,0.685,0.687,123.147
8,-4.606,0.0367,0.00271,0.00021,0.771,rock,0.92,0.556,121.138
1,-5.542,0.311,0.127,0,0.775,hip hop,0.858,0.789,140.022
2,-8.915,0.144,0.0143,0,0.608,pop,0.776,0.767,111.686
4,-9.174,0.0483,0.343,0.254,0.527,pop,0.89,0.515,122.042
0,-7.715,0.0782,0.0409,0,0.743,rock,0.827,0.509,135.601
0,-3.613,0.0672,0.0316,7.11e-06,0.241,rock,0.914,0.354,164.012
1,-8.824,0.0453,0.207,0.000307,0.867,pop,0.824,0.709,118.814
3,-12.047,0.14,0.201,0.00171,0.949,rhythmic,0.436,0.831,116.264
1,-3.832,0.216,0.169,0,0.676,rhythmic,0.628,0.892,92.063
4,-2.006,0.0339,0.0339,4.03e-06,0.775,pop,0.797,0.862,117.993
4,-3.204,0.0587,0.0111,0.00201,0.558,pop,0.935,0.368,164.425
2,-5.529,0.0392,0.000103,0.0761,0.39,pop,0.721,0.761,135.181
9,-13.126,0.0431,0.467,0,0.3,rock,0.364,0.458,154.215
2,-7.629,0.052,0.00491,1.38e-05,0.777,rock,0.89,0.349,135.541
0,-12.324,0.0308,0.0442,0.000762,0.248,rock,0.512,0.494,91.973
6,-13.389,0.0648,0.88,0.00231,0.761,pop,0.316,0.563,169.687
10,-4.911,0.0533,0.000156,0.0111,0.856,pop,0.939,0.591,150.249
5,-8.403,0.0626,0.493,0.00897,0.712,pop,0.63,0.598,82.456
2,-8.099,0.0478,0.0547,0.000492,0.801,pop,0.616,0.54,128.154
10,-11.793,0.0319,0.884,7.36e-05,0.612,pop,0.218,0.555,111.584
6,-5.143,0.288,0.0779,0,0.724,rhythmic,0.654,0.756,93.059
7,-13.938,0.331,0.0136,0,0.649,hip hop,0.688,0.78,99.778
9,-4.925,0.0563,0.00513,0.205,0.684,rock,0.942,0.181,172.082
11,-13.776,0.346,0.0142,0,0.826,hip hop,0.472,0.884,98.425
4,-11.653,0.0284,0.877,0.32,0.254,rock,0.389,0.489,131.366
0,-3.849,0.0765,0.000206,0.0204,0.387,rock,0.946,0.37,130.556
2,-9.042,0.0283,0.0469,0,0.668,rock,0.325,0.311,65.09
7,-4.339,0.27,0.0277,4.88e-06,0.271,pop,0.82,0.933,104.76
5,-7.215,0.0279,0.599,0.0115,0.255,rock,0.749,0.577,130.97
9,-6.128,0.0291,0.67,0.000152,0.407,rock,0.554,0.429,136.302
0,-10.405,0.0297,0.875,0.00184,0.442,rhythmic,0.351,0.242,186.158
1,-6.631,0.042,0.432,0.0133,0.374,rock,0.743,0.705,118.552
9,-11.249,0.0417,0.499,0,0.925,rock,0.711,0.835,104.892
9,-9.522,0.0938,0.00521,0.00432,0.538,rock,0.824,0.339,154.573
7,-11.89,0.0529,0.713,3.5e-06,0.558,pop,0.575,0.582,140.597
8,-8.837,0.0782,0.547,2.69e-05,0.333,hip hop,0.478,0.647,135.877
2,-5.988,0.0334,0.448,0.000127,0.777,rock,0.824,0.55,114.512
9,-10.421,0.152,0.0241,0.00201,0.783,rock,0.537,0.469,124.193
6,-8.045,0.0768,0.181,0.00278,0.426,rock,0.534,0.515,70.776
0,-20.094,0.0336,0.853,0.66,0.0891,pop,0.119,0.485,115.094
5,-11.412,0.0453,0.699,0.0444,0.0623,rock,0.462,0.293,124.004
2,-5.956,0.0291,4.64e-06,0.868,0.569,rock,0.86,0.369,97.259
7,-6.04,0.0455,0.0143,5.24e-06,0.773,pop,0.893,0.632,149.97
11,-11.994,0.117,0.0094,3.58e-05,0.607,rock,0.48,0.887,95.846
3,-5.982,0.0372,0.667,0,0.964,pop,0.848,0.551,158.985
2,-15.79,0.0401,0.53,3.39e-06,0.305,rock,0.242,0.259,178.132
0,-17.042,0.0306,0.571,1.86e-06,0.287,pop,0.193,0.366,100.274
7,-7.971,0.173,0.0477,0.00108,0.79,pop,0.522,0.886,82.439
11,-15.691,0.129,0.727,0,0.967,pop,0.527,0.565,176.193
11,-4.943,0.0704,0.0913,0.000164,0.799,rhythmic,0.857,0.776,118.418
9,-12.56,0.0345,0.987,1.01e-05,0.484,rhythmic,0.182,0.516,92.874
0,-13.425,0.0669,0.194,0.386,0.365,pop,0.308,0.631,168.354
0,-9.558,0.0363,0.0589,0.00125,0.897,rock,0.7,0.586,147.245
1,-9.041,0.0319,0.661,0,0.333,pop,0.499,0.23,103.605
9,-12.208,0.0602,0.015,1.57e-05,0.824,rock,0.371,0.777,133.598
9,-6.539,0.0296,0.0217,0.00357,0.652,rock,0.853,0.739,123.509
1,-5.247,0.0971,0.0156,0,0.811,rhythmic,0.922,0.538,125.114
4,-15.93,0.0368,0.448,0,0.402,rock,0.321,0.482,108.33
5,-6.546,0.0254,0.0314,0,0.576,rock,0.647,0.546,168.807
1,-9.903,0.0288,0.9,0,0.679,pop,0.201,0.693,100.836
6,-6.02,0.0278,0.136,5.44e-06,0.6,pop,0.795,0.629,110.583
9,-8.866,0.0685,0.23,5.98e-06,0.413,hip hop,0.498,0.554,79.635
7,-13.148,0.0493,0.991,0.000498,0.328,pop,0.0787,0.403,77.625
9,-11.715,0.0284,0.254,0,0.588,pop,0.436,0.474,118.314
0,-4.051,0.0619,0.0705,0,0.24,rock,0.965,0.288,94.631
11,-8.298,0.0329,0.786,0.427,0.0686,rock,0.335,0.127,77.078
9,-5.416,0.0482,0.124,0,0.593,rhythmic,0.77,0.702,107.951
7,-5.371,0.0741,0.00344,0.00044,0.5,rock,0.927,0.133,197.708
11,-8.624,0.0301,0.355,0.000268,0.463,rock,0.631,0.678,102.378
2,-5.186,0.0312,0.082,3.87e-05,0.371,pop,0.764,0.807,119.867
5,-8.153,0.0288,0.54,0.000329,0.358,rock,0.429,0.565,121.143
2,-10.839,0.0913,0.127,0.000413,0.747,rock,0.594,0.928,102.878
6,-8.636,0.278,0.0387,0.00202,0.773,hip hop,0.695,0.674,151.486
11,-8.189,0.032,0.695,0,0.499,rock,0.574,0.473,74.056
1,-4.617,0.207,0.324,0,0.715,pop,0.65,0.865,88.663
7,-5.775,0.048,0.000528,0.659,0.851,pop,0.846,0.76,126.001
4,-9.199,0.0292,0.137,0,0.903,rock,0.735,0.523,143.182
6,-13.331,0.0426,0.772,1.33e-05,0.836,rock,0.466,0.61,91.965
4,-7.658,0.0361,0.000608,0.573,0.593,rock,0.872,0.538,105.102
11,-5.621,0.245,0.00275,0.00683,0.0878,hip hop,0.679,0.622,123.38
1,-3.987,0.164,0.0959,0.0972,0.337,pop,0.698,0.744,82.718
11,-6.641,0.0986,0.000259,0.0199,0.688,rock,0.753,0.358,164.896
6,-2.752,0.366,0.255,0,0.777,hip hop,0.713,0.899,90.051
9,-7.196,0.0644,0.0386,0,0.867,pop,0.774,0.831,132.496
7,-9.919,0.0476,0.00244,0.086,0.776,rock,0.936,0.666,91.577
0,-11.082,0.0278,0.396,0.000407,0.281,rock,0.425,0.415,145.234
4,-18.681,0.0327,0.919,0.000871,0.321,rock,0.198,0.567,92.467
10,-15.609,0.0365,0.727,0.199,0.438,rock,0.312,0.405,88.546
2,-10.007,0.0399,0.00146,0.412,0.835,rock,0.732,0.657,106.213
0,-7.223,0.0824,0.00801,8.15e-05,0.928,rhythmic,0.609,0.856,114.988
2,-6.727,0.052,0.0225,0.000441,0.449,rock,0.914,0.541,136.282
1,-12.521,0.0353,0.179,9.91e-05,0.848,rhythmic,0.535,0.808,114.031
4,-9.937,0.224,0.00249,0.0304,0.606,rock,0.64,0.545,80.544
0,-11.285,0.0563,0.365,0.652,0.435,rock,0.622,0.579,163.107
2,-11.964,0.387,0.0122,0.0126,0.228,hip hop,0.424,0.72,150.01
2,-10.972,0.0405,0.307,2.96e-05,0.803,rock,0.633,0.6,125.121
11,-17.927,0.123,0.154,0.672,0.96,rock,0.341,0.731,184.913
2,-5.811,0.166,0.408,0.196,0.864,pop,0.892,0.844,100.995
6,-12.434,0.0384,6.78e-06,0.822,0.726,rock,0.831,0.425,109.588
7,-13.024,0.0328,0.024,0.00108,0.0354,pop,0.436,0.524,134.939
7,-18.296,0.0416,0.855,0.0012,0.369,pop,0.221,0.591,105.3
4,-9.294,0.042,0.246,0,0.731,pop,0.569,0.484,131.77
0,-5.784,0.134,0.109,4.38e-06,0.53,pop,0.542,0.569,76.309
8,-8.832,0.0325,0.271,0,0.984,rhythmic,0.637,0.67,147.496
11,-12.12,0.0353,0.0549,0,0.594,rock,0.842,0.525,148.803
5,-4.244,0.0572,0.0302,0,0.76,hip hop,0.661,0.949,104.504
11,-6.069,0.0296,0.471,0,0.713,pop,0.62,0.503,116.599
11,-9.478,0.0685,0.235,0.0255,0.684,pop,0.692,0.408,82.499
1,-11.788,0.0287,0.361,8.68e-05,0.858,rock,0.412,0.257,152.126
5,-15.973,0.0372,0.613,3.27e-06,0.692,rock,0.273,0.556,166.064
3,-7.136,0.0352,0.00737,1.82e-05,0.453,rock,0.551,0.634,151.779
2,-7.16,0.0361,0.173,0.000875,0.363,pop,0.63,0.351,110.625
1,-2.042,0.0639,2.64e-05,7.86e-05,0.769,rock,0.988,0.38,186.113
7,-12.9,0.0332,0.984,2.19e-06,0.329,pop,0.158,0.473,98.008
4,-15.569,0.038,0.338,5.7e-05,0.683,rock,0.349,0.438,124.984
2,-13.799,0.036,0.0336,0.000194,0.777,pop,0.628,0.551,142.167
0,-8.18,0.0313,0.157,6.69e-06,0.647,rock,0.678,0.659,106.186
6,-6.679,0.177,0.00836,0.00233,0.772,hip hop,0.705,0.818,138.559
11,-13.143,0.0537,0.00336,0.837,0.619,rock,0.726,0.458,149.583
2,-2.251,0.0376,0.194,0.00361,0.105,rock,0.859,0.302,150.399
11,-10.551,0.373,0.57,0.0235,0.576,hip hop,0.549,0.479,180.985
4,-18.442,0.0342,0.694,0.464,0.285,pop,0.242,0.277,175.384
11,-6.467,0.0316,8.86e-06,8.89e-05,0.675,rock,0.898,0.402,132.092
0,-12.016,0.0616,0.108,2.67e-06,0.772,pop,0.571,0.554,116.408
7,-5.69,0.0887,0.044,0.00733,0.923,pop,0.727,0.847,93.0
9,-5.653,0.054,0.00172,0.0104,0.374,rock,0.905,0.542,153.398
10,-17.725,0.25,0.244,0,0.483,hip hop,0.358,0.884,94.019
0,-9.99,0.0286,0.67,0.00038,0.71,pop,0.435,0.495,108.189
2,-10.897,0.0431,0.502,0.0189,0.468,rhythmic,0.216,0.59,102.183
3,-3.205,0.0602,0.00293,8.71e-06,0.781,rock,0.943,0.442,85.064
2,-8.502,0.0433,0.117,7.46e-05,0.967,rock,0.732,0.769,122.733
9,-9.414,0.0313,0.0761,0,0.509,rock,0.613,0.451,126.299
10,-11.614,0.0374,0.317,0,0.935,rhythmic,0.714,0.751,124.379
0,-5.254,0.0392,0.0764,0,0.494,rock,0.716,0.398,117.295
1,-5.203,0.0334,0.0246,0,0.424,rock,0.685,0.657,96.458
8,-17.227,0.0409,0.0148,4.84e-05,0.551,rock,0.422,0.439,81.833
2,-7.379,0.0495,0.198,4.01e-06,0.619,pop,0.491,0.705,109.95
11,-4.302,0.196,0.29,2.87e-06,0.639,pop,0.867,0.721,127.033
11,-7.262,0.0864,0.668,0,0.461,rock,0.491,0.693,81.327
5,-5.421,0.0646,0.085,1.64e-06,0.583,pop,0.678,0.752,96.009
5,-8.626,0.0329,0.193,0,0.965,rhythmic,0.73,0.694,133.359
0,-6.483,0.0272,0.605,3.96e-06,0.429,rock,0.55,0.331,177.734
11,-5.169,0.147,0.0591,0,0.552,hip hop,0.889,0.964,121.144
5,-7.223,0.0319,0.202,0.0291,0.96,pop,0.88,0.423,155.968
6,-6.285,0.224,0.3,0,0.734,rhythmic,0.665,0.895,107.654
2,-5.982,0.0303,0.168,0,0.718,rock,0.886,0.618,113.977
3,-4.389,0.0376,0.0154,0,0.345,hip hop,0.815,0.548,146.934
0,-13.297,0.0405,0.000717,0.848,0.403,rock,0.552,0.156,170.156
0,-7.974,0.0766,1.43e-06,0.843,0.304,rock,0.912,0.0985,84.955
7,-5.868,0.0703,0.3,0.00333,0.5,pop,0.929,0.632,111.968
1,-6.984,0.0754,4.79e-05,0.66,0.57,rock,0.941,0.336,131.367
8,-14.776,0.0328,0.735,0.000164,0.43,pop,0.195,0.332,145.434
4,-9.835,0.0361,0.27,0,0.971,rock,0.801,0.491,160.109
4,-20.767,0.0317,0.648,0.157,0.425,pop,0.134,0.508,144.795
10,-26.438,0.0424,0.991,0.108,0.346,pop,0.00966,0.601,88.685
8,-8.573,0.062,0.151,2.15e-05,0.697,pop,0.513,0.697,128.592
3,-11.566,0.0328,0.94,0,0.31,pop,0.23,0.482,80.071
2,-6.53,0.0862,0.648,0,0.744,pop,0.721,0.506,110.897
6,-12.145,0.0445,0.373,0.718,0.474,rhythmic,0.633,0.499,93.238
6,-10.078,0.0303,0.165,0.284,0.426,rock,0.467,0.565,120.17
4,-15.348,0.0695,0.597,0,0.566,rock,0.257,0.681,115.867
9,-7.428,0.0367,0.000564,0.0159,0.898,rock,0.895,0.327,169.39
4,-17.085,0.0366,0.89,0.0022,0.468,rock,0.243,0.6,110.535
8,-9.349,0.173,0.34,4.5e-05,0.741,rhythmic,0.641,0.801,96.96
11,-6.134,0.0407,0.0135,0.00175,0.0646,rock,0.574,0.562,105.115
4,-7.37,0.0648,0.498,0.000347,0.839,rhythmic,0.823,0.525,113.651
4,-5.01,0.256,0.0655,0,0.845,hip hop,0.68,0.675,155.698
8,-10.752,0.0427,0.00442,0.259,0.177,pop,0.629,0.647,109.011
5,-12.324,0.0326,0.936,0.000488,0.0961,pop,0.161,0.341,134.75
2,-9.178,0.0379,0.0817,0.00119,0.698,rock,0.731,0.357,168.242
10,-10.695,0.14,0.228,0.0183,0.61,rock,0.568,0.628,191.404
10,-6.371,0.0368,0.00871,0.201,0.467,pop,0.815,0.464,161.845
2,-7.364,0.0314,0.689,0,0.223,pop,0.388,0.28,148.033
2,-7.837,0.068,0.00417,0.00975,0.607,rock,0.872,0.356,166.3
0,-14.836,0.0635,0.989,0.791,0.635,pop,0.299,0.546,96.154
9,-4.724,0.0356,4.26e-05,0.00389,0.666,rock,0.884,0.395,103.939
10,-8.082,0.0407,0.642,0.00146,0.89,rhythmic,0.565,0.7,125.62
8,-3.963,0.0297,0.161,5.85e-05,0.497,pop,0.863,0.631,125.994
7,-8.806,0.0318,0.0832,0.00142,0.669,rock,0.601,0.479,124.966
5,-7.224,0.0243,0.731,1.46e-05,0.213,rock,0.442,0.557,146.277
1,-8.639,0.0487,0.0913,0.318,0.536,pop,0.892,0.602,109.716
1,-11.155,0.0614,0.0113,3.13e-05,0.764,rock,0.627,0.708,107.246
9,-14.07,0.0313,0.836,0.00474,0.635,pop,0.354,0.604,137.349
0,-7.085,0.0658,0.25,2.48e-06,0.742,rhythmic,0.802,0.674,129.355
0,-9.304,0.0674,0.859,0.000283,0.913,rhythmic,0.529,0.506,165.513
